"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Liechtenstein","LIE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","4272.33917084125","4874.74048720562","5712.07833203189","7457.14188698321","8568.79869896686","10698.6135529188","11636.8866119264","12750.2045777819","18050.4882448896","20440.896354781","21385.4040224223","20186.5318845915","20323.7479281724","20112.2129469103","19024.2589196265","19752.6082678208","28696.120880176","38227.0434724954","41574.4943822489","39495.8493921565","49418.0036599409","50883.1816955113","55142.71480542","55747.2217227245","63984.2648062388","78618.4756088571","79905.957603548","72344.6834976486","77033.1958935013","81683.4555017209","75210.1554443606","74658.453942256","79797.5212915086","90317.7482081493","100710.620116517","105751.526939368","114652.212254762","130908.408218642","143540.573432591","126261.432093172","141466.875379198","158603.603926101","149461.70894907","173659.496528595","179467.506904176","167809.21268111","165845.928847599","170875.739911488","175286.619274312","167259.160311816","165284.497122453","184083.321373984","",
"Sri Lanka","LKA","GDP per capita (current US$)","NY.GDP.PCAP.CD","144.101853916495","144.102950276651","139.685109544997","117.962311583162","121.564641228932","153.899850853149","155.001224210341","160.700348714315","152.053065555183","162.184391972791","185.367132782546","187.228284710283","197.757935034257","218.350981496441","266.396850546629","277.48908633685","258.179436866172","289.885903580521","189.609347528421","229.190922026885","269.319961734672","290.536744513271","308.882784562901","330.040070536229","380.749442435673","371.50978136413","392.524361227157","403.826130883727","416.029653814973","411.243744474365","466.897656641503","516.769326312722","550.542444278757","579.990197012691","650.553561544198","716.800767504902","758.506416930565","818.028796474993","850.985655205576","838.56364273768","869.753488572239","832.427319625871","865.302139114132","978.168645643624","1060.1369431645","1240.51831220036","1423.19062298397","1611.17558237567","2007.02666020999","2053.76644489907","2836.97409785065","3248.04021482869","3351.89248871965","3643.83244853816","3885.62360951803","3990.3531233888","4107.82976157993","4388.20190753404","4360.58474164383","4082.69404756548","3852.38996755421","3994.2469579056","3354.38340757565",
"Lower middle income","LMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","97.2949139290233","100.545461797788","99.7481673214682","108.365462833287","118.846855756652","125.339503025636","112.638567306003","117.586965071879","122.864374053216","133.180094540194","143.888584437091","148.562709618554","157.462448306862","187.577865184457","240.113345928919","259.022760786685","278.896522252522","310.706956437063","334.292437890048","381.713275340694","444.774882703209","522.829615678233","523.360643909137","510.37069812558","488.366805200518","510.646198946122","537.459244758423","515.630482932354","509.419667987871","490.960726465317","514.020252697292","467.096081166018","478.845903401399","455.56655750157","474.076311062466","526.872382391349","576.600943199128","586.349661752656","573.673338173626","590.656509036954","601.11322738431","606.719486549156","627.22193393126","703.707691609166","807.47948994296","925.803492766425","1070.73978413219","1298.93790442863","1440.83673428304","1434.78189556309","1690.25677929181","1902.8194135983","1971.99715706208","1982.5702931399","2052.7572622194","1969.27210224466","2035.51134139588","2156.0915320913","2178.18232467009","2235.39181598856","2123.38231816223","2404.55179404135","2542.19993808198",
"Low & middle income","LMY","GDP per capita (current US$)","NY.GDP.PCAP.CD","146.426323725134","143.158271720473","144.117737017826","152.175665888718","166.475788826779","179.803359102859","182.00096011234","182.135343931733","187.813748083061","205.019231962968","219.663257302613","230.840712905569","252.485030359317","314.719740315598","390.45137726473","423.211785437006","445.294010876248","490.399407225222","534.52247259783","606.756519752401","700.786398583268","771.380620434412","744.65282051016","704.912994613102","711.472079762848","722.799248054613","737.779763097492","751.877056831047","779.130490086644","797.789589975635","901.189296300194","854.669091683876","867.042296505056","909.70651151594","966.862452729158","1067.52196266113","1151.36089333715","1199.31895913428","1143.66728410979","1103.01627160524","1187.34503385632","1180.67113004664","1193.04407118572","1325.09534323554","1550.6358605074","1820.3767033881","2130.79454788984","2596.0345434979","3065.04720728153","2958.37531936032","3552.48204821847","4136.0030144989","4340.9147143572","4534.20503998183","4626.71772238126","4329.83603008854","4312.05125164811","4680.47789006203","4900.34640799462","4957.61075209281","4729.76698690413","5520.31844976608","5793.34394875075",
"Lesotho","LSO","GDP per capita (current US$)","NY.GDP.PCAP.CD","46.8666376383942","46.9184128352607","53.3464978414804","58.1359189691048","62.2621017900473","63.7976076700853","63.862760722572","64.4906878148814","64.4769058357134","66.7753544498509","67.1629200068267","72.1594577800025","73.7423243577059","106.714856006985","128.343793085095","122.974350345944","117.518969589281","149.343149584104","200.24594093372","211.944719573025","306.56479793305","299.956983924733","234.306618913371","252.689979452774","211.765426606602","166.159723141143","192.107370942175","237.0704648854","271.319692279059","280.352929294729","331.523789179543","384.980542166446","447.14914344731","443.167286502656","459.662701246038","518.021239193673","483.920732448332","505.938839919654","467.587947818175","457.704329988966","443.949928352154","412.962296184389","388.367488658909","580.937271029778","761.181038791723","850.775270912945","910.618540985505","848.023687415863","885.618057056142","866.44568963626","1104.80053785826","1265.86386667226","1205.86000258954","1141.36103810369","1165.0507051115","1113.86863173964","986.265256814218","1062.71239873122","1162.97879205186","1094.49943775496","939.504249056769","1040.30862270774","1107.39529790821",
"Late-demographic dividend","LTE","GDP per capita (current US$)","NY.GDP.PCAP.CD","171.493638417039","158.959272240106","159.816741865835","170.445840033733","183.151856675561","201.461616892067","219.097559846473","215.21505355596","214.070058697927","233.142173144509","259.217943696853","281.492178194852","316.475426780672","399.610010182737","461.215197577189","498.606922542742","528.836205036757","604.235226626756","619.6942444344","726.597122019519","819.238383842869","847.400062469586","848.83327344031","768.357962317753","790.997307387953","843.579384780878","884.79274175287","919.46375501499","987.635399077936","1037.8418995164","1102.22385580294","1089.50760228212","1095.84496953424","1130.95808598601","1268.63507555353","1542.85931502053","1685.16399869275","1747.57475165894","1669.27249751276","1529.7393485918","1666.72374184302","1710.56223927718","1801.21229552493","2039.12726713385","2435.12937674162","2918.74457735587","3499.41285751386","4379.9908970855","5409.58889903169","5193.37903570388","6209.42194576295","7520.80451266813","7991.7062266533","8544.86785366166","8812.35816027434","8213.69238667473","8182.50377942849","9021.94241319322","9839.70401037061","9979.37423743445","9720.85844961143","11554.2868836793","12074.4770230096",
"Lithuania","LTU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2167.79258211454","2327.43485695499","2830.27807089131","3166.66653264509","3113.17906019859","3293.22997867086","3525.79363185461","4141.59270180102","5499.42898911387","6700.32719189382","7854.76527867855","9230.70798102521","12285.4470537014","14944.996652175","11820.7761591359","11987.508411647","14376.9478643932","14367.709424872","15729.6524666512","16551.018202078","14263.9645773495","15008.313244553","16885.4073948375","19186.3595916406","19598.4008704357","20363.9244050084","23712.5357765275","24826.7910371972",
"Luxembourg","LUX","GDP per capita (current US$)","NY.GDP.PCAP.CD","2242.0158166161","2222.36636636277","2311.79884893619","2441.03855530008","2755.63311653279","2780.09271886584","2900.43321843978","2909.66062936858","3175.36736882691","3658.90068296888","4298.03389742102","4435.39800823681","5486.72062789089","7447.21301786664","8966.72895879047","8701.30473139249","9490.6903118849","10486.3357891095","13034.3882079614","15204.3308191994","16531.1148988397","13837.1299814617","12590.9767956204","12374.0304234408","12126.9391987909","12481.9658448559","18149.8692500239","22443.4314633012","25219.3542781732","26618.0695774968","33465.478207919","35747.3377992066","39570.8615665986","40066.7242518773","43933.235442736","51032.349635318","50444.3591236175","46641.6408754876","47445.3810812051","50872.4492684624","48659.5988753233","48440.1420151355","53005.7339209179","65689.3214536911","76544.9170868473","80988.1376230858","90788.8004876145","107475.320297978","120422.137934157","109419.746953106","110885.991378724","119025.057203467","112584.676270958","120000.14072986","123678.702143273","105462.012584423","106899.293549555","110193.213797229","116786.511654675","112621.821337402","117370.49690016","133590.146975586","126426.089934322",
"Latvia","LVA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2329.57673252552","2431.70899961616","2683.2413681237","2973.53484252681","3151.57701817354","3361.64086880275","3578.00190041351","4136.93329688951","5145.19523190241","6378.66652057115","7594.90238431362","9723.44690174779","14113.5291277327","16467.1436879405","12331.9285524089","11420.9940032836","13338.9622350852","13847.3379393194","15007.4918561719","15742.3913381905","13786.4567953114","14331.7515885053","15695.115154106","17865.0310947639","17945.2222164981","18207.1396408628","21080.1774491839","21851.1052012696",
"Macao SAR, China","MAC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","4450.85027099539","4255.40101256899","4715.84886446138","4734.34903269509","5115.69631959868","6278.62257506936","7053.67364627559","8020.68376857542","9269.64902237693","10390.0485970666","13197.5330840977","14881.606344962","16233.4064227887","17764.5463836043","17751.5364951796","17652.5897412089","16232.5263964313","15387.5287044496","15684.7795496765","15622.7030493852","16393.743049956","17828.9535981125","22381.9229586907","24886.5818865768","29637.7664463934","35782.8610863615","39745.7622158493","39754.9744937824","50676.3891928517","64528.3601407167","74111.6058242362","86853.4734232259","90873.6024865671","73220.6317344085","71919.0526699551","78985.632294577","84923.308755835","83183.4723863046","37646.4956527785","43873.4171613356","31617.5018997155",
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21344.5903157264","","","21920.0180458218","","","","","","","","",
"Morocco","MAR","GDP per capita (current US$)","NY.GDP.PCAP.CD","172.599319458008","167.165298461914","191.220199584961","208.087371826172","213.755981445313","219.482788085938","208.522933959961","214.980865478516","224.749465942383","244.286651611328","257.729644775391","276.508148193359","313.998260498047","376.779327392578","452.060363769531","516.602661132813","537.808532714844","604.343505859375","705.193298339844","825.642700195313","1097.66491699219","874.786926269531","847.325805664063","758.467529296875","675.016540527344","666.7158203125","846.905883789063","928.498107910156","1076.0927734375","1081.96533203125","1219.42456054688","1282.57958984375","1317.32995605469","1217.42907714844","1348.5390625","1455.95031738281","1585.72277832031","1416.900390625","1658.47180175781","1627.13513183594","1492.37707519531","1500.36340332031","1590.4873046875","1936.09008789063","2177.798828125","2237.576171875","2433.21264648438","2751.42333984375","3180.17065429688","3118.1416015625","3067.85180664063","3302.453125","3164.00463867188","3377.6435546875","3430.53466796875","3139.22827148438","3132.9521484375","3288.50268554688","3492.67236328125","3498.58251953125","3258.10498046875","3795.38696289063","3527.94189453125",
"Monaco","MCO","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","12075.5611052007","13313.7540821925","16170.2090577218","20857.0159795685","22323.6351319935","27892.2972193052","28393.6949546322","30914.2187100449","37680.7040781648","45088.2571910158","50898.6185425885","44171.1635213282","41461.9037384191","39040.621083254","36516.1740504395","37589.8592884221","51942.3258797366","62342.2235680187","67132.2282760422","66830.1366847144","81813.3157655432","81157.4904642044","88883.1266402345","82982.2080640678","87041.1734325223","99430.4966373123","98926.4731245015","88844.5389449191","91110.5225592034","89741.1668674476","81764.256804385","82410.8745091798","90152.9043838177","111308.706312219","127736.944746247","130818.950671754","143289.121309403","184626.729155692","204097.210001824","168922.740090728","161780.747483272","179369.293484024","165497.072205962","185055.487411959","195772.673042609","170338.600368097","174606.493834998","173611.784301022","194287.09331266","199382.781206882","182537.304600697","234317.084818276","",
"Moldova","MDA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","593.586592988924","575.145455139019","657.29213459795","578.734627562193","399.499818596336","440.538683980372","507.404076252819","570.799866188293","682.319095965299","897.178494749468","1034.39197746993","1183.02478439773","1531.21618929808","2110.55311796059","1898.43968295549","2436.7993586401","2941.36211874234","3044.80847876248","3321.04391689154","3289.16784588695","2749.91303825395","2847.63506882245","3454.95469039113","4156.95750022299","4404.95042249597","4376.24249318339","5235.63604416292","5562.61362534668",
"Madagascar","MDG","GDP per capita (current US$)","NY.GDP.PCAP.CD","132.670284021059","134.293094085142","138.362477716876","138.459331002829","142.536192194521","144.203831803824","151.65004599335","156.805046937533","164.526756974949","163.773332089665","167.455009950021","175.354896608841","190.267133391574","227.426388082891","255.942982693642","295.698863725631","274.266519600191","287.844970401851","316.287256814539","398.464188365361","581.32813743507","516.90819249409","505.224622656329","481.15140367123","390.008172813006","369.261185396484","410.636007423108","295.018266430519","284.600429371019","275.263201235697","330.843525320839","265.793707607818","294.293434734801","312.078933286749","262.146127899728","276.736802406185","344.464947237385","288.449380928042","288.635937581624","271.942982247426","285.46646330412","325.460301001383","310.929711019902","359.534384773296","277.507826538784","311.793126597148","330.52267005029","427.836329234942","522.830621850521","455.407373685484","459.375407998781","516.902539244045","504.173737790664","526.688019705349","517.136183197387","455.638034528182","464.616158414292","503.498058680237","512.543991518575","512.279665582666","462.40422880067","503.352081144811","505.035527643123",
"Maldives","MDV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","257.531377031329","263.943564357424","274.52738273132","322.460743297584","593.875664933524","668.07833661613","719.392846901648","691.402110014218","798.041832615416","869.583568847876","955.933666652944","1052.7536589418","1191.27115124501","1311.46794590889","1411.6317228578","1545.22305649036","1707.02175913683","1889.02617595499","1972.62340436336","2118.72149469412","2209.98823138762","3028.05074796799","3069.03987217911","3539.80154726538","4060.53440515002","3789.23202385528","5010.16342385998","5746.64425772624","6743.1309608974","6719.33025725066","7158.06141101431","7409.33170427232","7447.41545439203","8222.55802191859","8872.12866368996","9434.31190964075","9640.31919054401","10063.0037101733","10823.6104831326","11118.5262346524","7282.37291624623","10366.2567800183","11817.5239328803",
"Middle East & North Africa","MEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","343.296633321149","369.126468624467","405.682524754113","466.846562764663","549.957833901072","723.77938112758","1313.42915020309","1409.06981580772","1722.80379787516","1938.30133779374","2010.5548909304","2562.60637595405","3214.12711158496","3213.59311880538","3099.79635717736","3038.54276185821","3000.0885585912","2982.40886955833","2969.06389464522","2651.67735430919","2441.12721227116","2463.4943532175","3144.38435751182","2140.30132835397","2276.43557222726","2258.90706767836","2332.26576661493","2571.6650740774","2844.44820350708","2929.03845221889","2820.37509084853","2996.12180635378","3284.45984950586","3203.09180267408","3128.34249700871","3405.98143695288","3940.49126617608","4636.55585180145","5308.19235178981","6119.52767019991","7442.68191519356","6567.65133149912","7498.59076373389","8295.28478469626","8794.7306048762","8471.77477628623","8345.56671523531","7217.65155733438","7158.04931084411","7337.22417641969","7561.2011392369","7444.6212852487","6579.37098743688","7694.85516864621","8949.39677899439",
"Mexico","MEX","GDP per capita (current US$)","NY.GDP.PCAP.CD","359.54505933555","378.212027367914","392.934591017003","424.189633551679","485.800049536121","511.020744474395","550.4698827601","581.729449973271","622.425062823698","666.743385281976","706.313186435303","755.332487709069","844.172882275153","1000.94172298911","1264.36151351957","1499.35556675453","1470.19105533597","1315.59921375581","1600.76254864463","2039.16479496912","3036.35501173446","3810.31014227517","2612.68042038032","2166.57700637053","2506.89997121301","2607.66869501463","1765.26398503444","1902.46222449001","2302.02195363862","2759.47647966044","3196.91987187933","3756.85259707081","4272.78826577319","5778.90780858359","5976.49407452681","4002.15871829748","4487.26319003077","5370.24463838388","5555.71185686976","6230.69720074254","7232.91068093609","7613.14297753247","7650.93186425866","7120.37212084792","7525.4874609367","8321.85985639121","9125.3877388645","9719.9278639964","10119.8210567984","8104.92257319862","9399.96470859669","10341.5002378026","10376.0904951074","10865.6872912453","11076.1341141975","9753.40056232226","8875.08206876137","9434.37817948243","9857.00748742213","10145.1526279593","8654.99732516958","10045.676371041","11091.3054302538",
"Marshall Islands","MHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","933.802944098257","1010.09575052793","1160.50034746352","1205.86585463579","1126.19988706945","1381.52342882523","1495.25188737477","1618.05571451462","1618.16484395839","1704.25869220579","1753.49074447963","1896.55316047069","2032.13877084014","2168.35874799358","2371.30685180072","2150.9953820482","2114.39703579205","2111.94417274848","2123.6820596649","2127.24070522278","2257.25470016356","2417.39210217264","2411.29135852311","2442.07954441076","2533.56460606953","2633.28659976387","2773.41870535549","2712.37364352609","2810.53309200828","3001.31982926464","3238.88731570104","3445.31540332931","3611.69964168874","3672.68093377497","3703.64905889496","4153.11717602268","4507.622862229","4769.19045858792","5188.97111429082","5567.97272706332","6172.14506539834","6727.79956217374",
"Middle income","MIC","GDP per capita (current US$)","NY.GDP.PCAP.CD","150.125172208168","146.738603184014","147.102197765022","153.982645327706","171.20080417543","184.491586229419","186.367903474243","186.982935844359","192.886918099318","210.463063060169","225.960932260308","237.259049437566","259.813835468228","324.633590596151","403.153973211499","436.229379504212","459.440749861163","505.298366555642","550.076709324804","626.327324885521","725.332382031409","800.464752566697","772.186213565197","731.090556286833","739.242349698062","751.905337134428","765.024455792287","776.750593585185","810.214245752415","828.641529577406","934.290342725502","881.724365964073","905.505708188993","951.490826238863","1014.63152525793","1121.08497100199","1209.87044708517","1260.88433663812","1201.77950606619","1159.02343840327","1246.29144326899","1240.84365282803","1253.62146012873","1395.62287712191","1635.78717477595","1922.57758014348","2255.49216711608","2754.32032047105","3256.35335665343","3143.08644271563","3788.50399261917","4464.77750782234","4701.04272750913","4918.90784541895","5022.06455731427","4701.52802314385","4690.37407299098","5098.30761134328","5363.87064337831","5433.45843415971","5191.84969531779","6078.45380677436","6388.15816925793",
"North Macedonia","MKD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2299.0443294502","2424.90767364438","1207.54289816124","1343.31528857667","1795.55310254129","2372.543692236","2327.73078693533","1959.56073782188","1875.81661587894","1915.39279938951","1861.89900722369","1823.02266789486","1989.13538295535","2440.47881471339","2795.89737460028","3072.67961163093","3362.97071622425","4079.39043397042","4841.25362163409","4584.71243091987","4577.68957570575","5098.09470097215","4728.31307850676","5241.05363860085","5495.73140012997","4861.55615984223","5149.58676436907","5450.49703529752","6108.73913136452","6070.38805358275","5965.45023195365","6694.64112581709","6591.4712922903",
"Mali","MLI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","46.7851945615053","57.5469818401464","56.0750742908372","58.4654633252534","63.2564575320351","76.6669554093757","87.3216516662457","82.010192112074","124.222254633876","137.96659524671","151.375297456576","172.870534363416","221.031517343671","238.680481495689","204.301103393491","173.297004361579","165.027284759257","153.53884238176","170.036076145727","222.226156294226","246.701536391095","251.702599219829","248.665553766173","299.821615850828","298.568688704254","304.027870768566","296.458014572103","214.36264566048","272.795032274573","274.422408550854","260.355966279296","274.974397345528","315.171467803299","263.498384233191","299.41217520987","326.966659292309","381.948546165632","427.717319738119","473.995047118814","506.911838801283","579.257140305165","676.127000487907","680.649958093456","688.327865548408","810.182556519339","753.392136831599","778.797053031814","818.430341598893","723.504204968944","750.051809022529","795.682802118529","856.35659593664","840.175746132551","822.90613752314","881.510088639799","833.297255208972",
"Malta","MLT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","828.421680335959","874.066335595898","975.758800875955","1143.62020309528","1245.36122490143","1560.11215357522","1726.55944845303","2037.89733697812","2558.74025532938","3195.55258574769","3948.40312614976","3898.24303743905","3788.05063240646","3527.04000013994","3332.88535682256","3322.4212829917","4194.65393924832","5083.6691392063","5814.36477130523","6040.60986225945","7191.92360259617","7558.27738257485","8220.2455176794","7296.31014355389","8000.51800452232","9171.061035149","9438.55732745403","9724.33796960323","10273.4518124025","10720.9058766396","11083.0127951665","11081.0080389931","11853.1897534799","13772.220724357","15243.159006577","15866.1421544241","16723.8776809978","19485.9506144632","22205.2827489016","21083.1259174108","21798.9029323123","23155.1148403386","22526.6557801467","24769.4496027657","26753.2601254783","24921.6778983872","25623.855626725","28823.3457592861","31566.3581092742","31506.5568445964","29196.9777453786","34218.2147417968","33940.9495961291",
"Myanmar","MMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","26.3184486669902","26.9834959847807","28.4341717071765","20.0185788714134","16.5776520822884","12.7869641889018","12.9002382247662","20.3956417405063","20.682295625992","21.2208716497389","20.0386644274728","22.2235285270356","22.8709284087588","33.6300114921021","37.1893815830384","37.3479176373103","31.7022174351319","28.4883498477913","28.0157023675162","30.1979148634296","31.2185461733088","37.4958138313","40.2890492341473","37.464195638056","35.5423275782062","42.3209403239596","37.872971715123","35.8273661993536","42.4119511827339","50.7829481961904","52.535812597248","53.7388483020047","67.2376778337817","90.26444814209","113.788168917253","132.638827315956","128.105719768877","103.626838073267","125.302257881552","150.407828858471","135.179705609143","131.467354134561","165.25869506597","198.376923858792","221.86590751011","246.692495457278","321.828348060028","472.260590479084","600.931617175435","765.241888636197","1086.83846738793","1161.30596207229","1195.93779969734","1238.72871010838","1224.5623682428","1161.86181771761","1175.20255456427","1274.91566321935","1295.20148745222","1477.45290479479","1210.5406876897","1095.70178954585",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","215.610486703116","218.836758312969","230.591572812267","246.933835545746","266.68969603435","293.24057515419","327.396198583365","380.515823250063","491.932069934802","730.094474699465","825.685445848105","987.162967108601","1107.30738586433","1158.79038115874","1406.28996959634","1633.70193137236","1541.18098608685","1709.17241750824","1862.27250507746","1910.74296687499","2020.55090683712","2203.31803839248","1871.14708806904","1670.50633640286","1634.56934555132","2216.07729462501","1116.9975028706","1200.07387824324","1205.78687380255","1266.26162520884","1444.584707013","1631.71921882581","1690.83947689341","1707.14971690308","1818.62461673016","1888.61214426368","1873.04282109478","1791.96811690935","1925.03268064307","2241.51996082035","2591.88967140944","2963.38395266297","3543.29325511998","4287.85735164436","4094.73806272179","4624.87233094464","4678.50400085328","4953.99149145782","4470.13993154294","4317.81331814743","3805.67992801712","3832.82046747944","3771.39884360959","3514.39002104317","3475.85916647375","3120.19843893516","3604.88875794318","3952.11139122738",
"Montenegro","MNE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1627.06499690495","1909.59870186179","2106.6350684523","2789.15906483509","3380.16512135859","3674.6179242797","4425.67887307803","5976.39414454596","7367.75190910882","6727.10776676969","6688.40268414302","7328.79046472761","6586.39868358391","7188.86244459578","7387.87103632246","6517.18961381857","7033.43800629458","7803.36257940837","8850.37840418683","8909.65333601178","7677.36914105517","9465.96640819442","9893.51590693197",
"Mongolia","MNG","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","1328.23781451581","1432.48750184972","1492.92197514879","1121.32736213783","1138.95679580194","1470.20723091522","1494.24121272203","1545.23405268309","1686.5921516391","1184.76291423329","1081.33411981298","589.14169403082","338.456552496364","402.265074762866","623.157455213889","570.937900470138","495.821891709157","467.513934444621","435.418494422327","463.853881903101","512.819469988285","559.827709012681","633.946559636492","784.912071951003","986.018041110446","1322.64067552776","1625.31847328834","2134.94983256711","1718.91402182752","2660.28817572742","3793.74365423533","4402.30452253522","4422.30087597824","4211.93943483306","3919.35121410276","3690.7567775547","3708.24822113607","4165.0228208175","4394.94715010112","4041.17414513165","4566.14013102675","4946.75481125723",
"Northern Mariana Islands","MNP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16640.3151810477","16603.4600592311","16829.3972015911","15371.2423035132","14986.3760217984","14877.0816812054","15641.657782516","13933.6791923724","14772.4961635883","13880.4265041889","14247.7893007888","14806.0067892829","16044.4307312558","17665.1007493109","24054.9156122269","30751.6410731534","25862.7544529262","23687.2718520599","17302.9221368504","","",
"Mozambique","MOZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","267.933153658348","191.070713521879","192.135432605621","187.526265492852","185.953430089753","239.857404255013","281.377348760203","311.045574328158","344.701780424729","318.342688504828","296.28681420409","303.665687445718","328.528721315954","387.475724506116","422.642862444255","442.559054939767","491.098430155638","574.769743614101","531.026967149674","481.268196951352","605.273469969424","667.717789497342","672.203988558972","680.375300447653","594.226917756451","430.992945098065","462.699970143116","504.535826061786","508.163403756662","454.062364345564","491.83907494798","541.454425499229",
"Mauritania","MRT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","184.774588791543","185.421049441139","184.558475622208","239.377860066049","264.431354552766","267.954561940892","275.72439938216","294.77280701452","270.989730570687","275.713658155559","290.193924788183","328.753852059416","401.869636387875","484.841648067891","540.047908279978","577.700660453619","578.450143826339","565.928963122046","650.42148227411","695.512844365775","712.446908025353","693.70864387138","707.733038779131","633.596163276203","578.218842111916","659.968208455545","726.416981972047","742.426452594594","742.003753979962","751.193482351168","1032.61411446912","1007.80964592488","825.793611794046","840.050239918469","878.750585609539","877.829798997212","834.043741711095","796.842514081106","757.809078542824","660.303851848479","632.214149995034","629.781909385572","711.382482153206","801.778683129563","974.657585946703","1272.08243396613","1378.21512139971","1610.23695679852","1418.94082489596","1646.13044745656","1919.45224803707","1850.38496774479","1929.77566068946","1715.38883792802","1562.72685253245","1579.19930100836","1634.64284512097","1749.95423645373","1839.96277798478","1868.46824831502","2166.04479650543","2190.70020547034",
"Mauritius","MUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","776.641428314085","893.913825084413","1087.70257286907","1275.03414226531","1171.57735768179","1165.15298724779","1086.53002842111","1088.43640135835","1027.99149199051","1054.47597304849","1422.56095322119","1815.34905545529","2046.04419171915","2075.54270508004","2506.18493271298","2669.32627924848","2973.20538541815","2973.79360834682","3197.33695772884","3599.55175136628","3899.44243452095","3646.637841694","3593.24156909307","3695.93368620497","3929.08173176636","3856.63074340861","4018.94889731864","4793.72247422093","5388.06251800308","5282.90005140873","5695.97531497804","6574.66352391952","8030.05242198701","7318.12640972422","8000.37643182154","9197.04299089459","9291.2363790748","9764.64402458295","10366.3551883371","9507.87133656424","9965.72521738767","10841.6846706773","11643.4605962124","11403.2528942201","9005.46202174274","9062.72247588818","10216.2947440415",
"Malawi","MWI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","287.38654389592","276.261327663741","253.13849076851","252.205666869103","239.546011398518","215.924688584765","217.778180646987","207.535396697774","229.382052954632","252.232313255037","286.916594654486","326.171693430185","258.895580430113","293.782195437683","169.749198667115","201.101408581467","321.959634064692","368.67731165962","237.374330977016","235.510233830083","225.952455474545","217.2404722934","431.696660975605","386.317242013575","407.588990013244","417.102263364075","443.523675665125","478.028076481469","557.519009408402","630.109154083703","688.139191185368","769.052599195882","563.061539677727","501.19717297875","534.126977149089","544.276872378699","454.443266065248","500.165547203323","537.932204050438","584.362867276266","622.184591368491","633.609733286822","645.158692067185",
